"ID","hadgem_prec_rcp26_2050","hadgem_prec_rcp85_2050","hadgem_temp_rcp26_2050","hadgem_temp_rcp85_2050","mpiesm_prec_rcp26_2050","mpiesm_prec_rcp85_2050","mpiesm_temp_rcp26_2050","mpiesm_temp_rcp85_2050","noresm_prec_rcp26_2050","noresm_prec_rcp85_2050","noresm_temp_rcp26_2050","noresm_temp_rcp85_2050","N","vocc_temp_rcp26","vocc_temp_rcp85","vocc_prec_rcp26","vocc_prec_rcp85","vocc_rcp85","avg_integrity","a_sum_high_int","intactness","luse_bin"
665,149,54,37,570,121,146,2174,2753,384,42,4,2449,9027,0.00759096477124599,0.173518789090247,0.0211133677329967,0.00766399464951374,0.173518789090247,0.668817580032363,0,0,0.507730148985431
666,424,870,11,1070,294,241,73,1206,372,509,8,610,2618,0.00710066246332149,0.352682570904421,0.137230001076617,0.181182000389423,0.352682570904421,5.02593743560689,42,0.0160427807486631,0.246861306903437
667,133,151,17,222,22,133,73,220,193,703,423,717,1238,0.0651603494814309,0.26426782618273,0.0667661856298503,0.195227350224707,0.26426782618273,4.59979221208188,162,0.130856219709208,0.0222471686217164
668,187,171,8,112,77,191,52,59,170,118,46,91,838,0.0319182963102084,0.100722490769571,0.160823582568006,0.187093978263136,0.187093978263136,6.26266474378472,49,0.058472553699284,0.280403411676712
669,2,0,2,2,0,2,0,2,0,0,0,2,10,0.125992104989487,0.2,0.125992104989487,0.125992104989487,0.2,2.45067591259625,0,0,0.299811071157456
670,3994,1474,207,4723,2939,3804,778,2403,2330,4834,1795,6929,16383,0.0403593999373021,0.26150941427673,0.183905375880719,0.183353039883346,0.26150941427673,7.87380424773752,5144,0.313984007812977,0.1239325838713
671,130,194,53,193,58,45,53,150,37,96,84,283,725,0.0852325866199528,0.278061158567448,0.0901266060181748,0.13004404978507,0.278061158567448,4.09137863346373,7,0.0096551724137931,0.5881568565356
672,458,600,112,919,326,284,125,980,142,384,338,1311,3170,0.0529609357324959,0.333417837729052,0.0873101119881396,0.127118182858526,0.333417837729052,4.97763151763683,115,0.0362776025236593,0.285285092269076
673,18,15,38,55,3,29,184,40,11,0,4,136,423,0.0717596154872985,0.158117581288725,0.0198726193663503,0.0179124937391846,0.158117581288725,1.52548732041312,7,0.016548463356974,0.108346264733941
674,66,19,0,188,37,9,40,174,16,54,114,281,464,0.035738553197628,0.451460569679611,0.0731314021429637,0.0452145947662556,0.451460569679611,4.55918872001789,5,0.0107758620689655,0.0645619523681523
675,1275,1244,1141,338,962,1286,409,3045,734,187,94,1819,8199,0.043014813962145,0.150320431017533,0.11776951480706,0.0815718099542884,0.150320431017533,1.71435625698709,4,0.00048786437370411,0.21109170632221
676,11,33,0,68,7,6,39,67,26,12,1,37,194,0.0174804713557431,0.284747607159544,0.0649660249311683,0.068782889399051,0.284747607159544,0.944794286306504,0,0,0.456075726571877
677,275,650,0,210,82,129,107,185,60,329,3,102,990,0.00691618310865883,0.159843582157894,0.111719951270819,0.305209321697719,0.305209321697719,5.63100042815652,1,0.00101010101010101,0.277252889149723
678,339,501,46,1144,1744,1240,240,549,1566,984,26,534,3895,0.0169358375189787,0.178377092175637,0.250229505017782,0.217893382689305,0.217893382689305,8.36798048538911,713,0.183055198973042,0.424233216659563
679,52,597,0,392,359,858,25,838,123,186,0,335,1249,0.00234108706021847,0.383674137817228,0.105626250325022,0.365675403564515,0.383674137817228,6.85032615438097,16,0.0128102481985588,0.139903938655565
680,3937,739,41,2147,1048,2752,1080,15207,2831,357,119,7123,31408,0.00554044407659735,0.195796938110462,0.0722406935316046,0.0286162955409792,0.195796938110462,3.10079603943243,289,0.0092014773306164,0.107896851310158
681,76,159,445,889,32,120,233,865,50,87,40,985,1581,0.101623333755253,0.576571046435639,0.0313361753227115,0.074891754398458,0.576571046435639,1.13874730033817,0,0,0.185841129786983
682,118,174,49,124,48,371,0,0,13,106,0,27,467,0.00783577239833613,0.0320340318130962,0.0897508668297196,0.406530181429712,0.406530181429712,3.65439750270421,0,0,0.480546664348624
683,877,2837,89,686,1730,1102,127,503,426,1003,108,712,4571,0.0233809026189568,0.137018584566254,0.189150376714506,0.32021086699826,0.32021086699826,2.74204359896391,0,0,0.520039291673853
684,189,568,37,327,385,356,46,337,293,218,44,382,1642,0.0256702988459902,0.21185587860466,0.168871709020424,0.215135356056726,0.215135356056726,4.16844037490173,7,0.00426309378806334,0.646263513873007
686,417,831,144,1129,464,783,356,749,694,1094,810,2456,7617,0.0454620010212385,0.167501005503653,0.0672285709500399,0.117222077411229,0.167501005503653,9.16609783290067,4516,0.592884337665748,0.0117176567204891
687,176,181,406,2176,326,546,2704,5561,923,83,109,4259,17627,0.0279559766086248,0.211119364965222,0.0213042173946481,0.0114411944160381,0.211119364965222,1.07032684832636,0,0,0.590255965523119
688,890,545,0,4612,1156,188,344,5223,420,500,2541,3494,8100,0.0118041852629372,0.541035450897819,0.0933356074182872,0.0458518046116237,0.541035450897819,6.70588120442747,1809,0.223333333333333,0.0164340375874782
689,12,7,8,12,5,8,0,12,5,4,4,8,12,0.2645668419947,0.873580464736299,0.557860791735141,0.506098161979277,0.873580464736299,3.43183030086108,0,0,0.154980414236585
690,698,1419,30,655,179,1370,549,1720,1994,766,6,618,5413,0.00854103017273919,0.163737459190322,0.116244703858917,0.210962801296188,0.210962801296188,3.82903934303752,6,0.00110844263809348,0.451887117597267
691,139,48,62,420,104,60,177,400,54,25,532,389,1613,0.111632631390171,0.249719195402957,0.0570838074311173,0.0257914919163286,0.249719195402957,8.97340766487154,799,0.495350278983261,0.0104560836399125
692,12,41,21,53,195,44,301,28,56,0,0,208,530,0.0348861245664111,0.127513610371386,0.0958352820181442,0.0229686943291091,0.127513610371386,3.19789569283686,0,0,0.19989865280969
693,723,90,186,372,28,298,82,1393,257,105,0,400,4714,0.00526081085149252,0.125543752151692,0.0367581438044084,0.0299566408484733,0.125543752151692,4.08217516291452,6,0.00127280441238863,0.200742804142596
694,1935,1339,63,3534,1688,3574,427,1122,906,1797,1174,3312,9675,0.0326709076551408,0.243855339662371,0.148391683784014,0.211759755607221,0.243855339662371,8.94161610663181,5951,0.615090439276486,0.0240259773677937
695,3,0,0,2,12,3,0,0,5,5,0,0,12,0.0833333333333333,0.104993420824573,0.470518014440514,0.205517672860873,0.205517672860873,8.15382081577133,1,0.0833333333333333,0.521985893411814
696,18,84,7,112,45,103,0,75,24,46,1,32,142,0.013471346357552,0.454486942542125,0.189355130136218,0.51800796360781,0.51800796360781,7.66258196582842,18,0.126760563380282,0.223999899052884
697,18,9,0,13,3,18,0,10,0,6,0,5,18,0.0555555555555556,0.481243947411613,0.209986841649146,0.550321208149104,0.550321208149104,9.86707679232608,16,0.888888888888889,0.0277054898351202
698,1253,323,535,1953,60,803,126,1229,438,516,10,1261,3013,0.0291010713252076,0.480091414184811,0.106379924793182,0.16976837489797,0.480091414184811,8.08941489988823,316,0.104878858280783,0.311464578342599
699,174,349,18,420,54,347,6,445,219,577,209,787,1773,0.0159397416557476,0.297727722769369,0.0717387225134408,0.2323101415142,0.297727722769369,5.24849880493435,167,0.0941906373378455,0.0235472135626632
700,56,30,12,214,18,44,17,220,6,45,68,254,452,0.0531587294014313,0.505923619664664,0.0403087031664911,0.0863224411627026,0.505923619664664,6.20087775606252,13,0.0287610619469027,0.364573922512845
701,12,27,1,22,4,0,10,13,0,2,15,19,75,0.0708439046121741,0.234411338453439,0.0484565491421904,0.0503968419957949,0.234411338453439,9.22765585894163,59,0.786666666666667,0.00739621602619689
702,21,51,73,392,62,109,217,370,99,130,139,265,474,0.274465306932676,0.711977408370631,0.106570511752702,0.189322254319618,0.711977408370631,5.4217397071688,7,0.0147679324894515,0.258506389264065
703,372,179,469,1129,333,287,291,989,137,141,11,819,1349,0.0848804270556144,0.719525343386755,0.190498092133295,0.143429801415724,0.719525343386755,8.7779291776511,262,0.194217939214233,0.0170462993434954
704,138,580,0,1279,35,461,16,1400,53,179,38,678,1799,0.00470908680851016,0.592986666193898,0.0352947277913181,0.201819357834238,0.592986666193898,5.74958297029691,11,0.00611450806003335,0.188903158471261
705,1146,233,567,1712,147,489,103,1243,311,467,41,1218,2112,0.0633442890612555,0.650399419897527,0.177171365859795,0.178087446309439,0.650399419897527,8.3159705207926,297,0.140625,0.143621974827485
706,27,30,22,123,0,44,13,49,37,26,2,93,159,0.0522077389974176,0.518558298908593,0.0628721104084142,0.20438638801958,0.518558298908593,7.74126980056389,1,0.00628930817610063,0.121582001302071
707,455,867,638,1461,339,554,143,818,500,653,53,1576,2926,0.057792285993656,0.422064594697488,0.145474222454282,0.232205780088697,0.422064594697488,7.82881105950228,340,0.1161995898838,0.270601399279554
708,185,205,226,2628,27,128,1478,2155,372,215,2383,2158,12180,0.0760889662094422,0.189115621195336,0.0100935868097472,0.0146157175588251,0.189115621195336,9.26371965694869,7919,0.65016420361248,0.00890116272805967
709,100,18,0,22,131,167,26,26,0,28,0,82,496,0.00597277433146647,0.0727090187955872,0.047527184629309,0.0883555821576891,0.0883555821576891,6.63599080950986,60,0.120967741935484,0.16150256365748
710,27,10,10,152,115,303,18,188,15,44,24,92,417,0.0390563685840994,0.330973863743164,0.0862809462798504,0.122507416130185,0.330973863743164,9.20481108972245,261,0.62589928057554,0.0928521480892692
711,5435,6816,5079,67632,6293,8857,4475,31329,2699,6011,34505,57432,139588,0.0660647318586087,0.355006373199433,0.0323771514527902,0.0510982743052267,0.355006373199433,9.28645013460645,110698,0.793033785139124,0.00115510919963339
713,47,27,0,243,6,5,73,253,6,103,3,319,560,0.0107636610002674,0.48156080555605,0.0212787163759492,0.0429406852573744,0.48156080555605,9.73858689049697,450,0.803571428571429,0.00116950141450906
714,438,293,415,1362,212,51,270,599,365,777,52,1742,4810,0.0374104838438342,0.233743181251823,0.0672804987548548,0.0470769005522475,0.233743181251823,9.79605583449313,4203,0.873804573804574,0.00165794805502157
715,168,97,173,2029,158,179,79,375,708,920,45,1173,31598,0.00269134253151471,0.0304703550091033,0.00841408601470579,0.00797035996953626,0.0304703550091033,9.844812982768,28962,0.916576998544212,0.000273081473669681
716,1554,1584,34,4578,566,1365,121,1633,1464,2496,913,8083,15569,0.00998430033256898,0.252048508583251,0.0698782664089245,0.112663546440919,0.252048508583251,9.04736894480935,10230,0.657074956644614,0.00234354285989807
717,72,39,0,549,37,84,310,517,323,613,326,1908,2469,0.018865660207998,0.330135831038088,0.0385233894340838,0.0510991527382119,0.330135831038088,8.83370354568534,1117,0.45240988254354,0.00523160693965357
718,2889,1723,24,22539,1967,11260,4823,28230,3926,1429,480,28295,83539,0.00456773227920259,0.31373463650638,0.0336985690785651,0.0362295294403191,0.31373463650638,6.72011903896187,19911,0.238343767581609,0.0330191485966508
719,436,979,31,2743,618,631,1349,1755,438,749,2851,2831,7045,0.0698622587364718,0.339052227397194,0.0696255588679353,0.109786841818859,0.339052227397194,8.00079504177715,3387,0.480766501064585,0.00333707846248097
720,544,667,201,3330,871,450,1461,4364,221,88,1290,3238,6888,0.105047452005199,0.524133761052507,0.0684294901746013,0.0432361685792226,0.524133761052507,8.25082521591439,2645,0.384001161440186,0.017520986289664
721,7625,9294,9,43788,12103,6642,1758,34641,10685,4366,10546,29571,63812,0.00862741506666485,0.556802902569046,0.155979232629377,0.101226153351418,0.556802902569046,9.04080709937221,42269,0.662398921832884,0.00449853978704417
722,0,0,32,56,0,0,0,32,0,0,33,55,62,0.164246560311596,0.745032484059062,0.0161290322580645,0.0161290322580645,0.745032484059062,1.75079985766342,2,0.032258064516129,0.362057176148219
725,10,2,18,184,30,1,35,183,0,4,133,200,532,0.0822531296060298,0.354967019368849,0.0125833261293641,0.0037593984962406,0.354967019368849,8.30775915742166,132,0.24812030075188,0.0180117214656354
726,0,3,0,7,0,7,0,7,1,3,0,7,7,0.142857142857143,1,0.142857142857143,0.568436743985199,1,0.768848960383092,0,0,0.112323762050699
727,81,463,10,999,147,563,121,498,106,889,884,942,2338,0.043742275506322,0.332228897071633,0.0462230110518276,0.262715608216353,0.332228897071633,7.4209135380738,435,0.186056458511548,0.0128172298961952
728,24,45,18,123,78,123,4,93,50,66,34,52,186,0.0724587537721003,0.452151723200354,0.244106309747246,0.384332911613966,0.452151723200354,3.99444875359958,1,0.00537634408602151,0.0855137172958901
729,4,1,0,22,43,42,0,31,2,52,20,48,136,0.0199589530631978,0.235217499563606,0.0515205597115695,0.0953993252458287,0.235217499563606,6.3424058965896,50,0.367647058823529,0.0134184377982025
731,377,97,7,90,158,340,4,123,77,64,7,60,516,0.0112573366929529,0.169089480092759,0.321993189363856,0.248595830411782,0.248595830411782,8.3811896919289,249,0.482558139534884,0.40652550442889
732,638,466,41,3483,1078,257,168,4506,494,379,1896,2596,7981,0.0295066459991886,0.431147434134182,0.0874308737722568,0.0446953256460098,0.431147434134182,5.11316327681761,845,0.105876456584388,0.0241453839245225
733,71,13,25,353,78,21,58,585,37,42,309,526,1183,0.0646830886126668,0.403323964297348,0.0498348873087091,0.0190613022478367,0.403323964297348,3.87459708285786,23,0.0194420963651733,0.0391577725019086
734,15,3,53,249,41,3,0,299,0,7,161,245,369,0.0553784610136389,0.713377116028984,0.0230461652930796,0.0107833528669279,0.713377116028984,5.91483387920253,1,0.002710027100271,0.0638382964197116
735,112,136,0,471,327,30,32,286,68,248,187,634,1602,0.0113327336869349,0.274892497881737,0.0846114330974164,0.062667365302357,0.274892497881737,8.57516356032401,816,0.50936329588015,0.0331161098662635
736,1620,1438,38,3180,1574,650,248,4059,638,661,108,974,6055,0.0166126480173828,0.384020340695805,0.194237312120298,0.140662096663934,0.384020340695805,2.64002197394833,67,0.011065235342692,0.0546138264693581
737,51,37,0,297,13,4,111,165,113,59,128,149,891,0.0271831602536974,0.217736472772928,0.0473136318837113,0.023111432859372,0.217736472772928,9.08062218964695,573,0.643097643097643,0.00315297076884717
738,112,264,3,208,55,72,211,396,192,186,527,589,2035,0.0340805840012301,0.179222910171432,0.0519672298097026,0.0748603825795716,0.179222910171432,8.26584503129575,815,0.4004914004914,0.00713254245484658
739,153,29,40,2444,1,120,1255,2274,157,70,2149,1902,5087,0.093580416384707,0.43142534381487,0.00567198782701128,0.0122771442052607,0.43142534381487,4.33440668979051,325,0.0638883428346766,0.0139832856396756
740,6,1,1,6,0,1,0,6,0,0,1,6,6,0.166666666666667,1,0.30285343213869,0.166666666666667,1,2.79941585510986,0,0,0.0711278018231214
741,117,60,21,231,98,391,6,338,13,150,56,206,775,0.0247486295440572,0.325709378865668,0.0684147998481262,0.196262828313757,0.325709378865668,7.74268207971951,249,0.321290322580645,0.101021328296771
742,558,105,6,596,549,293,39,334,217,639,292,1116,2079,0.0196642964863742,0.291316098115817,0.194850236122589,0.129816960521345,0.291316098115817,6.63611986671048,449,0.215969215969216,0.0442925796069906
745,11,6,3,316,6,7,0,316,3,6,0,316,316,0.00456408091869433,1,0.0184445464659856,0.0199884797394189,1,0.732127931621074,0,0,1.14539308798842
747,0,21,0,105,91,20,41,132,50,15,57,181,463,0.0286619178196568,0.293471733485268,0.0357895420376559,0.0398901673962815,0.293471733485268,6.00752738014532,48,0.103671706263499,0.0365817457875537
748,0,0,15,15,0,0,0,15,0,0,7,15,15,0.314512932021102,1,0.0666666666666667,0.0666666666666667,1,2.94432093601172,0,0,0.228644575675329
750,123,53,77,412,90,18,247,404,30,31,318,340,1054,0.172861252428873,0.364260339909642,0.0657025684939357,0.0293401780692196,0.364260339909642,9.24256418219466,616,0.584440227703985,0.00857455907221991
752,529,255,41,404,155,166,36,268,154,191,3,178,1340,0.0122545604659666,0.200081647810146,0.173779242035248,0.14978066238901,0.200081647810146,8.91888471585725,403,0.300746268656716,0.396448526728594
753,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1.905,0,0,0.0361116044223311
754,18,20,0,4,37,24,0,0,19,22,0,0,37,0.027027027027027,0.0429027311342757,0.629807100556335,0.592952059722445,0.592952059722445,9.06094266791176,12,0.324324324324324,0.718855831390593
755,0,4,0,12,4,0,0,14,6,0,1,12,20,0.05,0.631635959765638,0.144224957030741,0.07937005259841,0.631635959765638,8.71797645048003,7,0.35,0.112843408714844
756,10,15,2,12,0,0,13,11,6,6,5,17,49,0.103383612634712,0.267184670665357,0.0798952579830381,0.0914572397256564,0.267184670665357,9.05557488830062,36,0.73469387755102,0.00748723054456775
757,1,4,0,4,4,0,0,4,1,1,0,2,4,0.25,0.7937005259841,0.39685026299205,0.39685026299205,0.7937005259841,4.91767763633502,0,0,0.0514637120068073
761,116,163,0,105,332,310,0,141,362,185,0,48,464,0.0021551724137931,0.19232330009019,0.518700779441429,0.453999834972223,0.453999834972223,8.53246390012816,115,0.247844827586207,0.839354638153029
762,16,82,0,0,13,1,0,1,55,26,0,0,142,0.00704225352112676,0.00704225352112676,0.158679319906278,0.0906373895835079,0.0906373895835079,7.34751620701333,2,0.0140845070422535,0.202125533902495
763,14,12,0,11,3,16,0,11,8,0,1,8,17,0.0588235294117647,0.5818926403822,0.408944311163112,0.339352840072331,0.5818926403822,9.01173488204203,12,0.705882352941177,0.233766210128498
764,1,15,1,15,1,16,1,7,14,1,0,5,16,0.0625,0.50419645188267,0.150633891510952,0.388404063244232,0.50419645188267,7.22878239216516,0,0,0.0539594605625098
765,88,192,4,563,9,73,397,530,367,126,530,484,1846,0.0511458529758787,0.284213593248386,0.0358838240556281,0.065478669773711,0.284213593248386,9.48418178977668,1402,0.759479956663055,0.0029660455006818
766,446,660,859,2191,318,603,352,1681,569,453,71,1782,2667,0.104209755350327,0.70202015549506,0.16203235072173,0.211818294812404,0.70202015549506,8.57987877815813,466,0.174728158980127,0.220327388550669
767,30,44,0,17,122,78,1,8,86,116,0,5,124,0.00806451612903226,0.0709166076154545,0.548577713992734,0.593262281568435,0.593262281568435,7.43939207778763,13,0.104838709677419,0.945974039424513
768,258,68,12,403,190,611,4,560,45,283,70,333,1441,0.010393993597805,0.292852175590418,0.0903367841074477,0.157802860713932,0.292852175590418,9.3610505033416,977,0.678001387925052,0.0580810710925342
769,5,0,0,8,7,3,0,3,3,0,0,3,14,0.0714285714285714,0.297154831864558,0.336978141451181,0.103017826450529,0.297154831864558,8.52690704138761,9,0.642857142857143,0.0263245186731825
770,69,57,0,6,150,80,0,10,171,145,0,5,281,0.00355871886120996,0.0238232366577285,0.430466309317577,0.310030648263375,0.310030648263375,8.09701671951442,22,0.0782918149466192,0.710616723484213
771,4,4,4,4,1,2,2,4,1,0,0,4,4,0.5,1,0.39685026299205,0.5,1,6.11457450139215,0,0,0.00321713485755031
772,23,20,37,271,0,20,0,14,129,186,28,198,8134,0.0012439867379581,0.0111759213691832,0.00176658693418582,0.00517074924381957,0.0111759213691832,9.70130270882834,7043,0.865871649864765,0.000169960804276659
773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.20007767967376,93,NA,3.99937792418551e-05
774,246,264,83,902,177,49,287,894,165,498,97,1683,3952,0.0334523761792763,0.280151179222581,0.0488255529049444,0.0470824998801662,0.280151179222581,9.86933522839748,3629,0.918269230769231,0.000854794146663448
775,2,0,0,99,13,22,0,60,1,7,3,78,776,0.0018585690339013,0.0997161023363886,0.00381764957268991,0.00690735619969763,0.0997161023363886,9.33076297796304,540,0.695876288659794,0.00808641096770799
776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39830031049349,409,NA,0.000168928856094603
777,5,63,3,1911,26,37,78,765,11,55,1,1643,2649,0.00232625147140394,0.505558329615246,0.00425301310432078,0.0190350064966152,0.505558329615246,9.64496188586589,2128,0.803322008305021,0.000988406627757521
780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83968507029965,6162,NA,7.29241832682359e-05
781,220,56,4,487,200,516,594,343,14,92,164,896,4893,0.014927538926337,0.108509679621303,0.0173894169839158,0.0283117448837493,0.108509679621303,8.34378851090773,1623,0.331698344573881,0.0849993738783452
782,264,158,142,1696,282,75,296,818,246,397,147,1522,3544,0.0517772225522358,0.361996374910381,0.0743764880154514,0.047279829945626,0.361996374910381,9.70845206654625,3114,0.878668171557562,9.15967853673012e-05
783,830,955,292,2406,222,1373,263,951,378,1453,1190,2963,7711,0.0584141171514096,0.245447470453518,0.0533576776616205,0.16076905953801,0.245447470453518,9.79970558287815,7028,0.91142523667488,0.000541037731125476
785,190,110,2,1962,41,55,136,601,623,69,10,1518,2421,0.00576582573061453,0.501518501769947,0.0699327133048693,0.030870241879871,0.501518501769947,9.69407567532835,2133,0.881040892193309,0.000788294065516058
786,368,318,49,1155,700,2213,120,1980,729,453,73,1053,2894,0.0260656285455305,0.463155318081006,0.197875762874867,0.236049844420244,0.463155318081006,4.1647236037543,5,0.00172771250863856,0.136892130486462
787,87,714,2,974,32,531,2,1330,81,136,8,737,1632,0.00194534442643162,0.603354478656139,0.0372962008969468,0.228064169203287,0.603354478656139,4.36051856091531,7,0.00428921568627451,0.273497592068882
788,0,0,35,39,18,33,32,36,5,0,26,34,50,0.615309734478494,0.725513231521502,0.0896280949311433,0.0641506865999165,0.725513231521502,2.7712066610119,0,0,0.232145612537861
789,11,98,0,92,1,42,25,103,27,28,0,21,146,0.0200275187548826,0.39987899610606,0.0456982210390955,0.333317623482262,0.39987899610606,6.81225386659493,3,0.0205479452054795,0.205180111758263
790,6,8,0,61,28,54,0,76,18,27,0,18,106,0.00943396226415094,0.412255171385329,0.136423147028787,0.213948857529318,0.412255171385329,3.77414879095126,1,0.00943396226415094,0.0585580851425835
791,16,0,8,100,0,32,0,104,0,11,11,104,107,0.0415697213190526,0.959338296775006,0.0235499261662593,0.065987819351889,0.959338296775006,5.95636575308069,0,0,0.131782586468715
792,177,73,24,173,91,276,0,221,62,103,50,174,388,0.0273881074531601,0.484727303072165,0.257614551335242,0.328744122297964,0.484727303072165,3.40297439958446,0,0,0.453417758044509
793,297,441,29,575,39,91,161,457,235,369,71,308,847,0.0817103988768542,0.510694887355899,0.164846436174592,0.289924804055818,0.510694887355899,4.57377866370089,1,0.00118063754427391,0.237804314580341
794,442,1926,253,1831,91,547,610,1460,964,924,150,1049,4314,0.0660643344753702,0.326882814521305,0.0784573119269417,0.229733882746146,0.326882814521305,3.18584841274997,0,0,0.186332931955713
795,201,56,0,35,85,523,0,318,51,115,0,50,1047,0.000955109837631328,0.078561248116043,0.0912252449285368,0.143169058964885,0.143169058964885,3.98487485759217,0,0,0.291965922954677
796,218,427,0,954,582,344,522,1412,977,611,57,499,2863,0.0108233184874437,0.305966015594184,0.174155288074176,0.156382383423288,0.305966015594184,1.13310964592348,0,0,0.723045740660521
797,11,0,1,15,11,20,14,16,14,18,9,15,20,0.250664896748229,0.766309432393553,0.596038719464005,0.355689330449006,0.766309432393553,4.86897344142185,0,0,0.0682290887460113
798,1,0,1,44,0,3,0,38,1,0,2,38,55,0.0229076554526341,0.725510886849389,0.0181818181818182,0.0262227194601347,0.725510886849389,1.91844467345659,0,0,0.961909982697531
799,186,385,223,1070,235,579,537,993,457,505,359,703,1975,0.177374329107374,0.459404964224747,0.137382654085203,0.244479880053449,0.459404964224747,4.76574295705265,65,0.0329113924050633,0.236625153443157
800,685,2027,64,753,325,411,285,501,749,1165,100,302,2708,0.0451190158367032,0.179018489482227,0.203252824766133,0.365615982316656,0.365615982316656,2.10792066350335,0,0,0.478221806721894
801,257,1070,86,1070,37,29,212,745,476,187,17,516,1636,0.0413660873969179,0.454583098668067,0.101110742754067,0.109839318092557,0.454583098668067,2.11444132393651,0,0,0.131847283399647
802,179,168,4,768,305,802,81,1079,399,261,17,563,1349,0.0130913980360638,0.574934544283905,0.207028422213772,0.242863790753495,0.574934544283905,6.66410209933588,7,0.00518902891030393,0.153127982697962
803,110,179,15,333,100,274,145,437,301,94,46,239,460,0.100920919627272,0.709605041138932,0.324012597111015,0.361814513791042,0.709605041138932,2.68513784875231,0,0,0.749658771895845
804,1,1,0,0,1,1,0,0,1,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1.27932927889763,0,0,0.120653631445021
805,578,279,22,551,290,1108,9,654,205,686,55,461,1342,0.0165167062183767,0.409629200985531,0.242255725471198,0.444361929573123,0.444361929573123,5.65284236584789,27,0.0201192250372578,0.258932448937469
806,57,578,121,770,42,266,275,560,61,162,46,436,1467,0.0785588622010097,0.390503532297289,0.0358967017352222,0.19907255144388,0.390503532297289,0.94983296777886,0,0,0.509690848919334
807,170,455,26,964,205,755,422,1132,648,275,110,553,1710,0.0622630012381382,0.494181807628452,0.165296307598289,0.266338676302442,0.494181807628452,1.54659978989882,0,0,0.33475851122058
809,0,5,0,4,0,4,0,3,3,0,0,3,5,0.2,0.660385449778925,0.288449914061482,0.542883523318981,0.660385449778925,6.57127047841917,0,0,0.0380103876324938
813,17,28,53,89,14,47,0,85,28,30,72,76,349,0.0447758695250176,0.238258689075982,0.0539203748239119,0.097566401571803,0.238258689075982,2.95180469623614,2,0.00573065902578797,0.214590988337131
814,0,7,5,9,0,7,0,8,0,7,4,10,14,0.193886972613922,0.640200678079595,0.0714285714285714,0.5,0.640200678079595,3.59683326085492,0,0,0.0863993683973864
815,13,61,0,29,201,66,16,30,51,76,5,29,304,0.0141739124344203,0.0964788607524336,0.168020760077298,0.221660786907053,0.221660786907053,8.04450351730814,47,0.154605263157895,0.896580225154646
816,76,81,5,354,75,1,1,77,38,56,98,303,369,0.0213651359433746,0.547796398196661,0.162752043887433,0.0448605557135142,0.547796398196661,7.56852212984651,109,0.295392953929539,0.00887771558151671
817,7,7,0,7,7,7,0,7,7,7,0,0,7,0.142857142857143,0.52275795857471,1,1,1,9.70715252146186,5,0.714285714285714,0.620913804475484
818,3,0,8,27,43,24,5,27,7,21,31,48,100,0.107433707098897,0.327081706709785,0.0966560960828766,0.0795811441579279,0.327081706709785,3.78113750839795,28,0.28,0.0388203538469436
819,0,1,76,118,138,34,6,49,8,38,68,136,192,0.163627648720944,0.480733554748223,0.0538296797121211,0.056726537518076,0.480733554748223,6.20333635465406,108,0.5625,0.0599113460587636
820,2,2,1,3,2,2,0,1,2,2,3,3,3,0.480749856769136,0.693361274350635,0.666666666666667,0.666666666666667,0.693361274350635,3.53841585413123,0,0,0.044217569406461
827,3,17,0,108,5,11,68,144,16,7,88,112,240,0.0756459973602904,0.501329793496458,0.0258936042162822,0.045579403838431,0.501329793496458,9.67058924549549,191,0.795833333333333,0.00345377931007544
828,4,30,0,27,0,13,0,15,27,23,40,47,208,0.0164420764103529,0.128367266148992,0.0228952074803106,0.0998927906746726,0.128367266148992,8.80200855420368,132,0.634615384615385,0.00595524617614522
829,1,11,10,28,28,1,3,28,2,1,16,29,29,0.269990871804749,0.976877309920264,0.131926288467061,0.0766889686403212,0.976877309920264,6.48460896574379,7,0.241379310344828,0.00413034982250292
830,1,4,0,4,4,3,0,3,2,4,0,1,4,0.25,0.572357121276666,0.5,0.90856029641607,0.90856029641607,1.97479630654725,0,0,0.0792793892323971
831,2,0,2,2,0,0,0,2,0,0,1,2,2,0.629960524947437,1,0.629960524947437,0.5,1,1,0,0,0.838744729757309
835,0,0,1,7,0,1,6,8,0,0,5,7,8,0.388404063244232,0.914826427505743,0.125,0.125,0.914826427505743,1.74505758131804,0,0,0.129008086980321
844,0,0,0,4,3,0,0,4,0,0,0,4,4,0.25,1,0.360562392576852,0.25,1,10,4,1,0.0104123413544512
